Time (s), Filtered Data By Channel
0.514000, 2.930782E-1, 2.928981E-3
0.515000, 4.550364E-3, 1.959687E-3
0.516000, 1.159196E-1, 1.169784E-3
0.517000, 8.323925E-1, 8.112527E-3
0.518000, 5.125309E-1, 5.764584E-3
0.519000, 5.677285E-1, 4.880381E-3
0.520000, 4.511715E-1, 4.939328E-3
0.521000, 8.483474E-1, 3.085272E-3
0.522000, 2.172311E+0, 7.108150E-3
0.523000, 7.023798E-2, 3.122031E-3
0.524000, 1.004988E+0, 7.012310E-3
0.525000, 1.142795E+0, 3.268812E-3
0.526000, 8.200054E-1, 6.822495E-3
0.527000, 1.491964E+0, 5.157016E-3
, , 
0.528000, 4.373527E-1, 4.921813E-3
0.529000, 2.353195E+0, 5.357774E-3
0.530000, 1.500344E+0, 3.867214E-3
0.531000, 3.154880E-2, 6.049460E-3
0.532000, 2.653652E-1, 4.380062E-3
0.533000, 1.154594E+0, 5.623336E-3
0.534000, 9.588397E-1, 4.728964E-3
0.535000, 1.428152E-1, 3.308342E-3
0.536000, 9.561400E-1, 6.541260E-3
0.537000, 3.530481E-1, 3.952349E-3
0.538000, 7.174284E-1, 2.660976E-3
0.539000, 2.603075E+0, 7.071011E-3
0.540000, 8.611876E-1, 3.529018E-3
0.541000, 1.007014E-1, 6.317742E-3
0.542000, 5.818958E-1, 4.473407E-3
0.543000, 3.175264E-1, 2.924256E-3
0.544000, 7.593480E-1, 7.009801E-3
0.545000, 9.185129E-1, 5.214270E-3
0.546000, 1.339333E+0, 3.681459E-3
0.547000, 6.947994E-1, 6.263191E-3
0.548000, 1.548995E+0, 4.150913E-3
0.549000, 7.363974E-1, 5.857013E-3
0.550000, 9.627855E-1, 4.500032E-3
0.551000, 7.630321E-1, 3.091897E-3
0.552000, 2.533409E-1, 6.738931E-3
0.553000, 6.178475E-1, 4.872672E-3
0.554000, 6.195971E-2, 3.296776E-3
0.555000, 8.032487E-1, 1.983293E-3
0.556000, 3.691786E-1, 7.745337E-3
0.557000, 6.630246E-1, 2.878874E-3
0.558000, 1.910870E-1, 1.723964E-3
0.559000, 1.868101E+0, 7.820092E-4
0.560000, 5.329342E-2, 2.965366E-5
, , 
0.561000, 6.377999E-2, 9.206116E-3
0.562000, 1.917382E-2, 1.847186E-3
0.563000, 8.557418E-3, 1.062045E-3
0.564000, 6.713656E-2, 8.216134E-3
0.565000, 1.806572E+0, 2.786655E-3
0.566000, 4.612242E-1, 1.944354E-3
0.567000, 2.065228E-1, 7.396236E-3
0.568000, 1.226921E+0, 3.540212E-3
0.569000, 1.078006E+0, 6.022172E-3
0.570000, 1.549202E+0, 3.942375E-3
0.571000, 1.469792E+0, 6.447668E-3
0.572000, 9.300334E-1, 3.612645E-3
0.573000, 2.166076E-1, 6.667071E-3
0.574000, 1.351664E+0, 5.160051E-3
0.575000, 1.151020E+0, 4.787857E-3
0.576000, 3.186271E-1, 5.597474E-3
0.577000, 4.199632E-1, 4.189786E-3
0.578000, 6.541714E-1, 2.986412E-3
0.579000, 4.950759E-1, 1.968781E-3
0.580000, 3.866854E-1, 7.531796E-3
0.581000, 6.814274E-1, 3.261012E-3
0.582000, 1.034945E+0, 2.223064E-3
0.583000, 2.692581E-1, 1.353732E-3
0.584000, 2.403752E-1, 8.014636E-3
0.585000, 1.913446E-2, 5.755759E-3
0.586000, 8.642009E-1, 3.850816E-3
0.587000, 2.634575E-1, 6.385231E-3
0.588000, 2.884300E-1, 3.808389E-3
0.589000, 1.463006E-1, 6.358286E-3
0.590000, 9.619626E-1, 3.893215E-3
0.591000, 2.908748E-1, 6.226218E-3
0.592000, 3.099179E-1, 4.588316E-3
0.593000, 2.743196E-2, 3.188283E-3
, , 
0.594000, 4.288794E-3, 6.645717E-3
0.595000, 6.275712E-1, 3.859452E-3
0.596000, 1.009325E+0, 6.074628E-3
0.597000, 7.407054E-1, 4.341239E-3
0.598000, 7.638936E-2, 2.978924E-3
0.599000, 9.293647E-1, 6.817228E-3
0.600000, 7.302527E-1, 3.725311E-3
0.601000, 1.882638E-1, 6.172420E-3
0.602000, 1.210138E+0, 4.278296E-3
0.603000, 1.116129E+0, 5.702142E-3
0.604000, 5.878020E-1, 3.976678E-3
0.605000, 1.022615E+0, 6.118614E-3
0.606000, 6.988520E-1, 4.469905E-3
0.607000, 6.498443E-2, 5.580900E-3
0.608000, 3.418979E-1, 4.736389E-3
0.609000, 3.682302E-1, 3.291623E-3
0.610000, 9.016933E-1, 6.572729E-3
0.611000, 7.331731E-1, 4.736932E-3
0.612000, 5.184794E-1, 3.188502E-3
0.613000, 2.333697E-1, 6.751476E-3
0.614000, 1.863251E-1, 4.967405E-3
0.615000, 5.799592E-1, 5.200498E-3
0.616000, 1.300143E+0, 5.016357E-3
0.617000, 7.162303E-1, 3.486303E-3
0.618000, 2.591295E-3, 6.449630E-3
0.619000, 3.390718E-1, 3.977984E-3
0.620000, 2.802146E-1, 6.012708E-3
0.621000, 2.459928E-2, 4.364326E-3
0.622000, 5.559045E-1, 2.978055E-3
0.623000, 3.506972E-2, 6.829814E-3
0.624000, 6.321582E-1, 3.710871E-3
0.625000, 6.526286E-1, 6.180993E-3
0.626000, 8.370986E-1, 4.369639E-3
, , 
0.627000, 1.419980E-1, 2.843285E-3
0.628000, 1.713147E-1, 1.574656E-3
0.629000, 2.008838E+0, 8.113216E-3
0.630000, 8.796771E-1, 2.548166E-3
0.631000, 1.031831E+0, 1.427279E-3
0.632000, 1.878681E+0, 8.134481E-3
0.633000, 2.973134E-1, 2.632897E-3
