waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/12/2017  17:07:19.408588	3.514475E-2	3.589207E-2	3.760923E-2	2.379664E-2	2.132945E-3	1.173681E-2	2.206266E-2	2.599661E-2
								
10/12/2017  17:07:19.409588	3.042524E-2	2.389500E-2	1.417998E-2	7.716425E-4	9.548892E-3	5.845912E-3	4.694063E-5	3.445435E-3
10/12/2017  17:07:19.410588	1.941354E-2	5.745479E-3	1.199123E-2	1.435866E-2	1.961358E-2	5.782211E-4	1.487591E-3	6.712966E-3
10/12/2017  17:07:19.411588	1.290320E-2	3.368018E-3	1.434595E-2	2.495695E-2	1.454453E-4	2.528658E-2	4.155498E-2	4.783146E-2
10/12/2017  17:07:19.412588	5.300138E-2	4.481564E-2	2.628834E-2	3.605180E-2	7.078813E-3	1.272624E-2	1.034269E-2	1.706717E-2
10/12/2017  17:07:19.413588	4.270615E-2	3.162943E-2	2.290031E-2	2.742590E-2	1.639104E-2	1.617314E-2	1.975435E-2	2.863688E-2
10/12/2017  17:07:19.414588	2.734138E-2	1.613870E-2	2.278924E-3	4.806180E-2	1.543509E-2	1.797399E-2	6.817535E-3	1.629239E-2
10/12/2017  17:07:19.415588	1.861316E-2	1.695031E-2	9.786199E-3	6.403294E-3	9.858014E-3	1.610442E-2	1.279849E-2	2.000587E-2
10/12/2017  17:07:19.416588	9.564316E-3	7.676097E-3	1.454251E-2	2.397318E-2	1.159554E-3	3.223087E-3	2.953367E-2	3.481478E-2
10/12/2017  17:07:19.417588	3.731413E-2	4.253486E-2	3.587906E-2	2.708243E-2	5.080525E-3	3.694958E-2	4.667767E-2	3.738667E-2
10/12/2017  17:07:19.418588	5.783178E-2	5.283900E-2	4.533856E-2	1.953516E-2	1.574341E-2	5.078574E-2	2.647655E-2	2.870863E-2
10/12/2017  17:07:19.419588	3.963697E-2	1.888185E-2	2.828291E-4	1.320446E-2	1.422087E-2	1.529072E-2	6.910908E-3	1.648938E-2
10/12/2017  17:07:19.420588	1.359273E-2	3.215470E-2	6.479063E-2	7.967941E-3	3.394896E-2	3.672387E-2	1.856614E-2	2.152489E-3
10/12/2017  17:07:19.421588	1.945849E-3	9.802270E-3	2.169675E-2	3.709937E-3	2.832484E-2	1.864968E-2	7.571004E-3	7.346879E-3
10/12/2017  17:07:19.422588	3.945203E-2	1.627642E-2	4.026655E-2	3.214613E-4	7.980143E-3	1.934042E-2	1.792826E-2	3.715704E-2
10/12/2017  17:07:19.423588	2.411917E-2	4.003780E-2	3.272523E-2	1.742073E-2	2.484460E-2	2.158005E-2	2.935883E-2	2.280275E-2
10/12/2017  17:07:19.424588	1.446293E-2	1.892541E-2	4.422668E-3	7.141094E-4	1.070011E-2	3.339096E-2	4.094871E-2	4.842221E-2
10/12/2017  17:07:19.425588	2.220290E-2	1.168161E-2	9.906420E-3	1.484366E-3	6.394735E-3	3.417080E-2	2.608442E-2	3.026224E-2
10/12/2017  17:07:19.426588	3.987980E-2	3.411604E-2	4.807028E-2	4.198183E-2	3.141487E-2	4.625458E-2	3.370658E-2	3.088713E-2
10/12/2017  17:07:19.427588	7.685368E-3	1.419115E-2	1.717807E-2	5.625212E-2	1.825165E-2	4.631303E-2	5.918815E-2	5.565418E-2
10/12/2017  17:07:19.428588	3.801370E-2	4.443439E-2	3.501739E-2	1.619904E-2	9.482320E-3	7.834788E-3	5.267575E-3	1.146713E-2
10/12/2017  17:07:19.429588	1.479260E-2	2.508773E-2	3.516124E-2	7.046821E-2	1.844683E-2	2.656844E-2	1.722400E-2	6.779030E-4
10/12/2017  17:07:19.430588	2.513069E-2	1.824214E-2	1.590484E-2	2.576232E-2	7.576073E-4	2.199550E-3	8.810228E-3	1.536613E-2
10/12/2017  17:07:19.431588	1.345331E-3	1.394331E-2	7.181123E-3	5.598956E-2	7.905969E-3	2.675570E-2	1.252934E-2	3.386503E-3
10/12/2017  17:07:19.432588	1.004769E-2	1.976154E-2	3.899205E-2	7.206376E-2	2.048764E-2	2.096028E-2	2.147427E-3	2.166408E-2
10/12/2017  17:07:19.433588	2.927870E-2	1.923140E-2	3.654132E-2	5.714620E-2	1.145991E-2	2.918360E-2	3.170519E-2	6.031695E-2
10/12/2017  17:07:19.434588	5.298378E-2	6.157480E-2	6.816188E-2	4.409491E-2	6.283522E-3	2.328418E-2	4.976698E-2	5.558424E-2
