Parameters: 	Upper Cutoff: : 500	Lower Cutoff: : 10	Sample Rate (HZ)1000	Frames Per Second: 30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:43:31.839406	10/19/2017  17:43:31.839406	10/19/2017  17:43:31.839406	10/19/2017  17:43:31.839406	10/19/2017  17:43:31.839406	10/19/2017  17:43:31.839406	10/19/2017  17:43:31.839406	10/19/2017  17:43:31.839406
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:43:31.918206	4.699812E-1	3.052733E-3	2.285163E-3	3.906988E-3	3.724011E-3	2.605024E-3	9.140675E-3	1.646610E-3
10/19/2017  17:43:31.919206	7.712118E-2	2.225628E-3	1.807913E-3	3.637050E-3	3.904395E-3	2.453516E-3	3.971601E-3	5.766105E-3
10/19/2017  17:43:31.920206	1.827618E-1	1.994920E-3	8.006853E-3	1.702744E-2	3.281425E-3	5.001827E-3	9.957771E-4	4.956981E-3
10/19/2017  17:43:31.921206	1.383263E-1	2.908852E-3	6.864884E-3	7.007554E-3	3.601367E-4	4.519932E-4	8.009739E-4	2.822006E-3
10/19/2017  17:43:31.922206	9.833041E-2	2.343180E-3	1.220020E-3	2.263606E-2	4.476260E-3	2.732920E-3	4.059420E-3	1.566938E-5
								
10/19/2017  17:43:31.923206	1.529111E-2	2.598540E-3	1.314450E-3	4.405463E-4	7.915037E-3	4.738112E-3	8.264599E-3	4.708664E-3
10/19/2017  17:43:31.924206	2.074923E-1	2.745272E-4	1.105748E-3	9.738623E-3	7.510989E-3	8.673499E-3	2.221888E-3	7.746724E-3
10/19/2017  17:43:31.925206	2.258636E-1	9.743956E-3	1.080704E-2	1.262125E-3	6.287034E-4	6.848445E-3	7.621855E-3	2.869671E-3
10/19/2017  17:43:31.926206	7.474904E-2	3.600340E-3	5.012711E-3	1.134014E-3	7.525619E-3	1.149744E-3	1.222718E-2	2.217503E-3
10/19/2017  17:43:31.927206	6.161900E-2	4.002914E-3	1.913299E-2	3.142092E-3	1.020963E-2	3.230341E-3	6.221997E-3	6.506750E-3
10/19/2017  17:43:31.928206	1.380090E-1	1.033648E-3	4.205534E-3	1.162211E-2	1.646754E-3	9.111561E-3	7.750547E-3	3.997288E-3
10/19/2017  17:43:31.929206	3.271397E-1	1.498299E-3	1.087555E-2	1.780890E-3	1.503501E-2	7.285216E-4	5.102115E-3	1.147290E-3
10/19/2017  17:43:31.930206	1.952641E-1	3.627519E-3	1.077196E-4	6.088591E-3	3.886131E-3	6.391905E-3	9.822510E-3	3.626921E-3
10/19/2017  17:43:31.931206	7.593046E-2	5.386956E-3	2.705030E-3	4.413308E-3	3.458945E-3	7.663793E-3	1.281846E-3	6.429829E-3
10/19/2017  17:43:31.932206	3.311130E-1	1.662517E-2	9.576872E-3	5.480642E-3	1.338313E-2	3.952724E-3	3.643212E-3	6.205063E-3
10/19/2017  17:43:31.933206	7.533680E-2	2.292488E-3	1.114057E-3	2.620019E-3	1.008385E-2	3.086094E-3	6.273811E-3	8.929519E-3
10/19/2017  17:43:31.934206	2.830073E-2	9.901978E-3	3.901888E-3	7.128941E-3	6.392468E-3	9.419170E-3	5.516491E-4	2.914878E-3
10/19/2017  17:43:31.935206	1.519184E-1	1.381777E-3	1.046010E-2	1.023026E-2	1.511706E-3	5.865559E-3	1.975178E-3	1.155252E-4
10/19/2017  17:43:31.936206	1.479192E-1	1.180358E-3	5.152610E-4	3.715179E-3	1.149127E-3	6.588199E-3	7.610866E-3	4.765058E-3
10/19/2017  17:43:31.937206	2.925140E-1	3.688300E-3	2.789781E-3	1.594644E-2	3.875669E-3	1.682273E-3	7.550178E-4	3.959090E-3
10/19/2017  17:43:31.938206	3.533226E-2	3.084519E-3	9.381753E-3	2.733377E-3	3.649147E-3	1.659385E-3	5.512842E-3	8.499105E-3
10/19/2017  17:43:31.939206	8.617777E-2	4.500863E-3	3.854811E-3	1.619635E-2	4.108812E-3	3.057958E-3	6.906432E-3	4.911684E-3
10/19/2017  17:43:31.940206	1.839192E-2	3.173858E-3	1.035402E-2	5.428347E-3	8.295992E-3	7.047985E-3	5.637087E-3	1.928077E-2
10/19/2017  17:43:31.941206	2.513651E-2	4.956044E-3	5.360695E-3	2.138362E-2	4.696202E-3	6.171253E-3	1.192095E-2	4.411464E-3
10/19/2017  17:43:31.942206	2.177473E-2	6.299394E-4	6.907410E-3	9.891638E-3	6.267399E-3	4.017833E-3	5.601890E-3	1.061914E-2
10/19/2017  17:43:31.943206	8.223607E-2	6.837149E-4	8.280281E-3	5.812686E-3	8.922353E-3	3.235363E-3	2.519750E-3	1.788903E-4
10/19/2017  17:43:31.944206	1.298514E-1	1.098771E-2	3.410951E-5	9.458817E-3	1.230682E-2	4.506163E-3	4.807039E-3	4.642018E-3
10/19/2017  17:43:31.945206	1.219369E-1	3.461053E-4	7.089315E-3	1.058510E-2	6.119338E-3	8.682565E-3	7.533118E-4	1.014313E-3
10/19/2017  17:43:31.946206	5.442329E-1	7.630646E-3	1.081221E-3	5.001915E-3	2.894111E-3	4.041822E-4	7.842072E-4	1.050189E-2
10/19/2017  17:43:31.947206	4.014159E-2	3.300193E-4	8.004587E-3	5.990607E-4	6.921277E-3	1.938530E-3	8.072214E-4	2.657789E-3
10/19/2017  17:43:31.948206	6.987878E-2	4.028231E-5	2.630995E-3	1.003973E-2	5.762878E-3	5.471913E-3	8.228947E-4	2.066186E-3
10/19/2017  17:43:31.949206	1.559902E-1	9.590430E-3	4.590057E-3	8.339617E-4	1.174382E-2	2.369217E-3	5.516649E-3	1.528513E-3
10/19/2017  17:43:31.950206	4.483923E-1	1.094614E-3	3.184495E-3	6.707490E-4	6.229418E-4	2.071228E-2	6.517044E-5	3.644772E-3
10/19/2017  17:43:31.951206	2.848068E-2	1.717177E-2	5.055020E-3	5.246010E-4	6.468084E-3	1.085415E-2	4.559207E-3	3.716746E-3
10/19/2017  17:43:31.952206	2.461353E-1	2.469331E-3	7.488294E-3	4.295930E-3	8.741968E-3	9.392073E-3	5.631779E-3	8.840948E-3
10/19/2017  17:43:31.953206	6.602058E-1	5.368401E-3	6.315686E-3	1.512066E-2	4.052966E-4	1.006652E-3	2.184330E-3	5.336457E-3
10/19/2017  17:43:31.954206	9.545462E-1	2.596504E-3	6.485275E-3	1.425596E-3	6.670651E-3	9.081161E-4	2.925032E-3	4.134302E-5
10/19/2017  17:43:31.955206	8.317154E-1	2.273789E-4	3.829415E-3	1.310873E-2	7.889008E-3	1.531755E-3	1.990783E-4	8.670770E-5
								
10/19/2017  17:43:31.956206	5.034987E-1	1.228878E-2	1.018584E-2	9.971957E-3	9.976436E-3	5.789260E-3	4.457750E-3	2.541832E-3
10/19/2017  17:43:31.957206	3.314326E-1	3.635516E-3	3.311841E-3	1.054701E-3	5.514578E-3	6.820777E-3	8.351445E-3	6.940340E-3
10/19/2017  17:43:31.958206	4.160177E-1	9.407188E-4	7.701149E-3	1.040128E-2	4.489193E-3	3.652048E-3	6.860412E-3	5.816653E-3
10/19/2017  17:43:31.959206	5.602333E-1	9.908795E-4	9.763543E-3	6.476578E-3	8.192812E-3	1.014820E-2	6.213379E-3	6.864603E-3
10/19/2017  17:43:31.960206	3.595777E-1	5.712429E-3	1.336619E-3	1.101117E-2	2.420382E-3	3.219182E-3	7.871682E-3	3.479547E-3
10/19/2017  17:43:31.961206	8.519742E-1	2.065959E-3	3.716500E-3	9.301741E-3	2.500338E-3	1.873623E-3	4.866246E-3	6.469652E-3
