Parameters: 	Upper Cutoff:  500	Lower Cutoff: 0	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:42:42.744041	-4.610587E+0	8.105642E-3	2.155331E-2	-1.013887E+1	2.222863E-2	1.183011E-2	6.951371E-2	3.164702E-2
10/19/2017  17:42:42.745041	-1.384792E+0	1.064948E-2	1.137250E-2	-1.014142E+1	2.222863E-2	1.946206E-2	6.188501E-2	2.401527E-2
10/19/2017  17:42:42.746041	-7.213306E-1	1.828100E-2	1.646291E-2	-1.014651E+1	1.457878E-2	2.709402E-2	7.714242E-2	2.910311E-2
10/19/2017  17:42:42.747041	-8.583114E-2	1.319332E-2	1.391770E-2	-1.013887E+1	1.712873E-2	2.200605E-2	7.205661E-2	4.945444E-2
10/19/2017  17:42:42.748041	8.953800E-1	1.064948E-2	1.900811E-2	-1.011341E+1	2.732853E-2	1.946206E-2	6.188501E-2	3.419094E-2
10/19/2017  17:42:42.749041	2.751325E-1	1.573716E-2	8.827299E-3	-1.014396E+1	2.987847E-2	2.709402E-2	6.951371E-2	1.383961E-2
								
10/19/2017  17:42:42.750041	1.378647E-1	1.319332E-2	2.664372E-2	-1.015669E+1	1.457878E-2	6.742135E-3	7.714242E-2	3.164702E-2
10/19/2017  17:42:42.751041	6.233862E-1	5.561801E-3	1.900811E-2	-1.013123E+1	1.967868E-2	1.691808E-2	7.459952E-2	3.673486E-2
10/19/2017  17:42:42.752041	-8.230105E-1	1.573716E-2	1.137250E-2	-1.015160E+1	2.987847E-2	1.946206E-2	7.714242E-2	3.419094E-2
